index,percentage_docks_available
27843,0.65732884
27844,0.5134021
27845,0.4775988
27846,1.2553556
27847,0.8435003
27848,0.7543005
27849,0.549008
27850,0.3903438
27851,0.73043394
27852,0.47355112
27853,0.7668237
27854,0.4064324
27855,0.73064
27856,1.0458105
27857,0.5039731
27858,0.56877375
27859,0.46591341
27860,0.2726031
27861,0.7348762
27862,0.32215902
27863,0.52446836
27864,0.4589133
27865,0.75958294
27866,0.6372371
27867,0.52635264
27868,0.6142875
27869,0.89856
27870,0.7186094
27871,0.6341072
27872,0.6952967
27873,0.6681637
27874,0.7249405
27875,0.85973525
27876,0.7502776
27877,0.313603
27878,0.7650295
27879,0.8864517
27880,0.35354406
27881,0.08869964
27882,0.48857903
27883,0.77003855
27884,0.749041
27885,0.36086458
27886,0.33788633
27887,0.4048807
27888,0.96455276
27889,0.86751145
27890,1.0576392
27891,0.80688936
27892,1.1100988
27893,0.55677974
27894,0.67576957
27895,0.41434655
27896,0.10274637
27897,0.48008105
27898,0.5678622
27899,0.34884828
27900,0.9896687
27901,0.4080845
27902,0.2717829
27903,0.49341646
27904,0.15790664
27905,1.3054738
27906,0.4370428
27907,0.025103688
27908,0.9726074
27909,0.9632388
27910,0.85780996
27911,0.8073359
27912,0.96172065
27913,1.131741
27914,0.9916519
27915,0.78063875
27916,0.46716905
27917,0.35539544
27918,0.74026877
27919,0.30866483
27920,0.6586276
27921,0.7691528
27922,0.38722783
27923,0.701172
27924,0.77720207
27925,0.59355336
27926,0.7776961
27927,0.67067283
27928,0.31262577
27929,0.7027206
27930,0.7962382
27931,0.65753484
27932,0.59653115
27933,0.94293946
27934,0.66718465
27935,0.6817387
27936,1.4037194
27937,0.60214645
27938,0.96178883
27939,0.27834696
27940,0.14495534
27941,1.0770636
27942,1.1598711
27943,0.68425745
27944,0.7419181
27945,1.4149911
27946,0.8465092
27947,1.045182
27948,1.0478208
27949,0.9234649
27950,-0.032369673
27951,0.30283013
27952,0.15187764
27953,0.2530161
27954,0.31341952
27955,0.574758
27956,1.3466985
27957,0.16941738
27958,0.64052165
27959,0.4782508
27960,0.7370904
27961,0.57425797
27962,1.0448818
27963,1.013421
27964,0.22390914
27965,0.33212993
27966,1.5163462
27967,0.6890847
27968,0.47765842
27969,0.9622807
27970,0.8840081
27971,0.7089945
27972,0.6410228
27973,1.1507004
27974,0.6859545
27975,0.69053847
27976,0.33706704
27977,0.9624331
27978,0.72032106
27979,0.49494332
27980,1.012784
27981,0.6628697
27982,0.56152284
27983,0.20933382
27984,0.6891925
27985,0.9336826
27986,0.65398467
27987,0.26768953
27988,0.6562943
27989,0.5248593
27990,0.96209544
27991,0.5478771
27992,0.07371819
27993,0.13791108
27994,0.49502525
27995,1.1371974
27996,0.7548107
27997,1.0554466
27998,0.5948604
27999,0.8578002
28000,0.3417601
28001,1.0295395
28002,0.5811559
28003,0.07791376
28004,1.001759
28005,0.04532194
28006,0.44715136
28007,0.22243997
28008,0.4210322
28009,0.5946306
28010,0.6584096
28011,1.1769755
28012,0.6505974
28013,0.4328345
28014,0.3246153
28015,0.6353177
28016,1.0408394
28017,0.84293437
28018,0.8981433
28019,0.5568491
28020,0.5108898
28021,0.66655445
28022,0.85267556
28023,0.37693977
28024,0.9646421
28025,0.45950204
28026,0.7464426
28027,1.1884065
28028,0.5422739
28029,0.65668833
28030,1.0503716
28031,1.066285
28032,1.2893708
28033,0.68312526
28034,0.7840753
28035,0.10944627
28036,0.74311286
28037,0.9394615
28038,0.8038299
28039,0.4736336
28040,0.6248195
28041,0.9255485
28042,0.43155292
28043,1.3964422
28044,0.57930505
28045,0.5974427
28046,0.22185957
28047,0.83859026
28048,0.6907264
28049,0.70618993
28050,1.2564049
28051,0.28781384
28052,0.697454
28053,0.3942628
28054,0.18586099
28055,0.7862893
28056,0.29834533
28057,0.9174498
28058,0.44124055
28059,0.3977888
28060,0.17724106
28061,0.61741173
28062,0.37805107
28063,0.8832063
28064,0.51089346
28065,1.3534253
28066,1.0637283
28067,1.1949084
28068,0.7611316
28069,0.47165942
28070,0.6039741
28071,1.091968
28072,0.7617311
28073,0.68916774
28074,0.44682908
28075,0.28737742
28076,0.45596957
28077,0.65375173
28078,0.5505179
28079,1.0993955
28080,0.49097306
28081,0.7126673
28082,0.7134491
28083,0.5714566
28084,0.32255828
28085,0.54636323
28086,0.488658
28087,0.53752226
28088,0.45925492
28089,0.8632831
28090,0.92789763
28091,0.4308353
28092,0.26794595
28093,1.013375
28094,0.57142454
28095,0.42052022
28096,0.7052808
28097,0.509458
28098,0.75940436
28099,0.60445917
28100,0.47487134
28101,1.1004031
28102,0.60891587
28103,0.56239855
28104,0.23915581
28105,0.57179487
28106,0.62952936
28107,0.8836102
28108,0.51209474
28109,0.74639803
28110,1.0334246
28111,1.2346721
28112,0.4603863
28113,0.7122397
28114,0.57718235
28115,0.37623125
28116,0.7272183
28117,1.2382638
28118,1.0727986
28119,0.22001646
28120,0.7486407
28121,0.44852683
28122,1.2196653
28123,0.4658126
28124,0.84417844
28125,0.80180675
28126,1.1156139
28127,0.41893104
28128,0.40116018
28129,0.5013113
28130,0.58883524
28131,0.39711815
28132,0.5144486
28133,0.8668996
28134,0.5222624
28135,0.6181501
28136,1.3762326
28137,1.2847245
28138,0.91934544
28139,0.7794938
28140,0.3976473
28141,0.20666018
28142,0.19714645
28143,0.9133154
28144,0.543484
28145,0.73543
28146,0.5825616
28147,0.4432503
28148,0.31699175
28149,0.90029866
28150,0.5356466
28151,0.75466955
28152,0.6607216
28153,0.5968928
28154,0.7037511
28155,0.7656925
28156,1.0464153
28157,1.184076
28158,0.2965613
28159,0.2326476
28160,0.6559934
28161,0.25196254
28162,0.75282663
28163,0.31795117
28164,0.72167236
28165,0.5087962
28166,1.163157
28167,0.45990777
28168,0.16637182
28169,0.87006897
28170,1.4284897
28171,0.5086148
28172,0.18597221
28173,0.26933557
28174,0.4514873
28175,0.94304127
28176,0.35368502
28177,0.40280786
28178,0.8732395
28179,0.11236006
28180,0.722293
28181,0.6937795
28182,1.4655116
28183,0.6377298
28184,0.88601726
28185,0.05361873
28186,0.17301688
28187,0.30400676
28188,1.3105178
28189,0.51394933
28190,0.9534921
28191,0.55142653
28192,0.7939444
28193,0.6477663
28194,0.9570869
28195,0.718713
28196,0.5142267
28197,0.18148866
28198,0.597178
28199,0.3681851
28200,0.48055708
28201,0.37118697
28202,0.70571834
28203,0.6824211
28204,0.63736135
28205,0.85969317
28206,1.0086484
28207,0.89610404
28208,0.28968814
28209,0.17339224
28210,0.7939424
28211,0.8152483
28212,0.6000279
28213,0.39703697
28214,0.15657777
28215,0.602191
28216,1.0552962
28217,1.5532353
28218,0.50790215
28219,0.72427213
28220,0.59947294
28221,0.45538116
28222,0.7899574
28223,0.42515975
28224,0.39400998
28225,0.32176173
28226,0.6205574
28227,0.86346066
28228,0.82038265
28229,0.4354859
28230,0.6517599
28231,0.3235542
28232,0.4384014
28233,0.7522055
28234,0.5048299
28235,0.6782325
28236,0.85453355
28237,0.63173187
28238,1.1805315
28239,1.0226974
28240,0.81098837
28241,0.7287324
28242,0.80684364
28243,1.3163779
28244,0.6986856
28245,0.9942182
28246,0.7198337
28247,0.7003506
28248,1.5076609
28249,0.88681096
28250,0.61288106
28251,0.84336716
28252,0.9208215
28253,1.417283
28254,1.4285209
28255,0.38036922
28256,0.36436754
28257,0.1569928
28258,0.47475433
28259,0.2224143
28260,0.8688559
28261,1.4050057
28262,0.03291738
28263,0.8271297
28264,0.9474394
28265,0.71841604
28266,0.315184
28267,0.99190396
28268,0.6924008
28269,0.85723543
28270,0.53942215
28271,1.2637835
28272,0.39528552
28273,0.55354357
28274,0.098181486
28275,1.0514723
28276,0.39261854
28277,0.17756787
28278,0.62088
28279,0.7084182
28280,0.69150597
28281,0.72284156
28282,1.0539453
28283,0.9153892
28284,0.3990125
28285,0.37123156
28286,0.18048066
28287,0.8753745
28288,0.65565413
28289,0.821439
28290,0.5546019
28291,0.9347087
28292,0.75617075
28293,0.955947
28294,0.31071544
28295,0.77934474
28296,0.42317885
28297,0.88705754
28298,0.76022214
28299,0.4639317
28300,0.85742265
28301,0.80035865
28302,0.67118883
28303,1.019604
28304,0.8966649
28305,0.6007365
28306,0.79015213
28307,0.85632706
28308,0.82644325
28309,0.5257819
28310,1.1608912
28311,0.9306485
28312,0.7735601
28313,0.52051073
28314,0.4775083
28315,0.68897367
28316,1.2127934
28317,0.5394028
28318,0.77586126
28319,0.5963434
28320,0.7904566
28321,1.054255
28322,0.47182748
28323,0.39542973
28324,0.666163
28325,0.75340205
28326,1.0468743
28327,0.52305067
28328,0.5537514
28329,0.8460371
28330,1.00168
28331,0.5352857
28332,0.32337528
28333,0.14742737
28334,0.38007224
28335,1.1395285
28336,0.6079972
28337,0.61405414
28338,0.05183655
28339,0.93070996
28340,0.5508764
28341,0.37001628
28342,0.3675287
28343,0.61088324
28344,0.9480227
28345,0.44391656
28346,0.45390373
28347,1.3757122
28348,0.5528039
28349,0.6759456
28350,0.025457844
28351,0.9034245
28352,0.770619
28353,0.8188322
28354,0.26713583
28355,0.72612786
28356,0.86187345
28357,0.683063
28358,1.0982714
28359,0.7013728
28360,0.11436276
28361,0.4362618
28362,0.58403385
28363,0.35077336
28364,1.3920372
28365,0.3344938
28366,0.8457135
28367,0.7432598
28368,0.5018002
28369,0.7201548
28370,0.6676662
28371,1.0918086
28372,0.9826446
28373,0.6720594
28374,1.1489158
28375,0.9494243
28376,0.7593953
28377,0.77504873
28378,0.5356176
28379,0.82931596
28380,0.30046505
28381,0.8632367
28382,1.3805277
28383,0.6152978
28384,1.5018744
28385,0.44048113
28386,0.27956212
28387,0.6529619
28388,0.39521155
28389,0.97612494
28390,0.48805076
28391,0.8992106
28392,0.02393435
28393,0.62818813
28394,0.17211401
28395,0.27935272
28396,1.0925205
28397,0.47513098
28398,0.6851194
28399,1.2346635
28400,0.50709337
28401,0.39699098
28402,0.9392416
28403,0.8998765
28404,1.1170267
28405,1.2198057
28406,0.7915755
28407,1.0145497
28408,0.47494048
28409,0.26688492
28410,0.8395631
28411,0.87937653
28412,0.514555
28413,0.5054907
28414,0.6741839
28415,1.0347209
28416,0.7284546
28417,0.9694846
28418,0.6076596
28419,0.46382913
28420,-0.0834285
28421,0.5548873
28422,1.5047777
28423,0.16528136
28424,1.0124454
28425,0.50207645
28426,0.7704919
28427,0.46138462
28428,0.69157773
28429,0.62313986
28430,0.32563904
28431,0.3117741
28432,0.8609932
28433,0.6390177
28434,1.0495172
28435,1.0339681
28436,0.7417265
28437,0.6560104
28438,0.37061888
28439,0.80542785
28440,0.9315506
28441,1.2795968
28442,0.4744836
28443,0.98445165
28444,0.40823764
28445,0.041260555
28446,0.40870473
28447,0.99171436
28448,0.78018314
28449,0.4134242
28450,0.24743748
28451,0.48461965
28452,1.3045671
28453,0.94820046
28454,0.8042894
28455,0.49623343
28456,0.46232933
28457,0.82059616
28458,0.4586213
28459,0.7772543
28460,1.277221
28461,0.25029826
28462,0.29605213
28463,1.326149
28464,0.98558176
28465,0.85247093
28466,0.75473255
28467,0.8601199
28468,0.65652615
28469,0.4238729
28470,0.48424375
28471,0.8921014
28472,0.47308198
28473,0.5181726
28474,0.3840559
28475,0.27225927
28476,1.1593056
28477,0.28829187
28478,0.2082547
28479,1.4986346
28480,0.19662124
28481,0.4798785
28482,0.45437634
28483,0.21472195
28484,0.26570132
28485,0.55629873
28486,0.31919637
28487,0.69672567
28488,0.63538224
28489,0.76412296
28490,0.29201913
28491,0.85317296
28492,0.033379227
28493,0.66130537
28494,0.99245197
28495,0.6149355
28496,1.0569241
28497,0.69213253
28498,0.7523037
28499,0.79382914
28500,0.19091538
28501,0.88585204
28502,0.22036356
28503,1.0005033
28504,0.9703393
28505,0.36055472
28506,0.35598856
28507,0.33001217
28508,0.32775375
28509,0.77399236
28510,0.54111874
28511,1.0023949
28512,0.3609134
28513,0.38644275
28514,0.5320231
28515,0.46802044
28516,0.8708514
28517,0.6493796
28518,0.7202568
28519,0.6923004
28520,0.60576403
28521,0.25350264
28522,0.3215472
28523,0.556291
28524,1.0500736
28525,0.7020935
28526,0.6306249
28527,0.13167416
28528,1.04091
28529,1.2154832
28530,0.7583458
28531,1.1032664
28532,0.97397035
28533,1.0405688
28534,0.27433395
28535,0.29599792
28536,0.7970386
28537,0.75787354
28538,0.75321597
28539,0.75949293
28540,0.48207468
28541,0.87249166
28542,0.06734347
28543,0.25780296
28544,1.2201791
28545,1.1070963
28546,0.3623278
28547,0.2905261
28548,0.710245
28549,0.6269823
28550,0.19187823
28551,1.0498254
28552,0.6344421
28553,0.6077485
28554,0.522243
28555,0.5761885
28556,-0.08327782
28557,0.5853124
28558,1.0016396
28559,0.43148968
28560,0.91039276
28561,0.65126455
28562,0.9271195
28563,0.6628593
28564,0.15162134
28565,0.24207163
28566,0.8687151
28567,0.9393087
28568,0.38869965
28569,0.8078967
28570,1.1494937
28571,0.4656222
28572,0.89349306
28573,0.64846385
28574,0.14029711
28575,0.61453885
28576,0.4673221
28577,0.6094594
28578,0.6506139
28579,0.6718772
28580,0.98904455
28581,0.62370455
28582,0.48638958
28583,0.3325541
28584,0.72600514
28585,0.06930399
28586,0.96297467
28587,0.86624044
28588,1.0202215
28589,0.5534924
28590,1.13043
28591,0.70676446
28592,0.7303451
28593,0.65794003
28594,0.14447704
28595,0.9087169
28596,0.99218845
28597,0.54274243
28598,0.12648422
28599,0.6119975
28600,0.8532966
28601,0.5611439
28602,0.3069361
28603,0.24917977
28604,0.9718338
28605,0.7865824
28606,0.36640257
28607,0.7285781
28608,0.18777782
28609,1.628653
28610,0.38025907
28611,0.8426257
28612,0.7159124
28613,0.6499382
28614,0.37198925
28615,0.5492658
28616,0.8124718
28617,1.2526178
28618,1.0836959
28619,0.8352085
28620,0.22283769
28621,0.63189775
28622,0.84304035
28623,0.22182178
28624,0.7980794
28625,0.78975016
28626,0.61474675
28627,0.8215387
28628,0.69843453
28629,0.6845018
28630,1.1096432
28631,0.6468612
28632,0.8642732
28633,0.50215167
28634,0.66503316
28635,0.6037235
28636,0.7119216
28637,0.6898557
28638,0.9314038
28639,0.6156986
28640,0.7818454
28641,0.67376095
28642,0.49632126
28643,0.07131986
28644,0.8683309
28645,0.9161172
28646,1.1361673
28647,0.79209954
28648,1.0597842
28649,0.8285187
28650,0.79761547
28651,0.8455933
28652,0.7864479
28653,0.8243768
28654,0.6773334
28655,0.42486513
28656,0.82892454
28657,0.71559006
28658,0.32528338
28659,0.11248377
28660,0.6840677
28661,0.62495273
28662,0.2998128
28663,0.57372296
28664,1.0956292
28665,1.0587893
28666,0.029484972
28667,0.5462184
28668,0.8546104
28669,0.7297666
28670,1.0941702
28671,0.48134696
28672,0.8925854
28673,0.24558419
28674,0.3987733
28675,0.8254489
28676,0.437582
28677,0.6210688
28678,1.1671624
28679,1.2123876
28680,0.899435
28681,0.5198804
28682,0.8212227
28683,0.52048683
28684,0.24166182
28685,0.70382154
28686,0.64453006
28687,0.4869952
28688,0.6766178
28689,0.1843487
28690,1.1239066
28691,0.85913557
28692,0.5277039
28693,0.8785854
28694,0.54969645
28695,0.29795116
28696,0.66945076
28697,0.052447006
28698,0.8344076
28699,0.7025848
28700,0.31415594
28701,0.8456475
28702,0.23953032
28703,0.7498246
28704,0.8600241
28705,0.24953738
28706,0.1386795
28707,0.31145656
28708,1.1675007
28709,0.39082944
28710,0.23352206
28711,0.7410211
28712,0.45877457
28713,0.47479442
28714,0.5008247
28715,0.8178572
28716,0.9015678
28717,0.5708442
28718,0.65314853
28719,0.049605906
28720,0.93120795
28721,0.5317122
28722,0.4522528
28723,1.011029
28724,0.64067084
28725,0.50547
28726,0.30503643
28727,0.6121943
28728,0.6856469
28729,0.5362428
28730,0.5260443
28731,0.3535254
28732,0.8807997
28733,1.3492723
28734,0.5900942
28735,0.6544534
28736,0.6207266
28737,0.77445626
28738,0.7298552
28739,0.124518484
28740,0.51077014
28741,0.635073
28742,0.2167025
28743,0.5948236
28744,0.6695204
28745,0.28096798
28746,1.0136659
28747,1.0631573
28748,0.8658891
28749,0.901789
28750,0.9865601
28751,0.49872407
28752,0.34387764
28753,0.75929445
28754,0.7089309
28755,0.5757696
28756,0.48733595
28757,0.42712036
28758,0.7474939
28759,0.73341036
28760,0.7595205
28761,1.5274808
28762,0.42289436
28763,1.1008656
28764,0.46537566
28765,0.7547228
28766,0.70044726
28767,0.95707357
28768,0.26938215
28769,0.20952335
28770,0.38602918
28771,0.7783698
28772,0.610007
28773,0.31824768
28774,0.36189294
28775,-0.0096591115
28776,0.65423876
28777,0.015839577
28778,1.09093
28779,0.5818472
28780,0.58642834
28781,0.55424774
28782,0.66406476
28783,0.85361266
28784,0.5381495
28785,1.0259163
28786,0.609111
28787,1.0744493
28788,0.26219904
28789,0.52951217
28790,0.56586117
28791,0.7194578
28792,0.49575725
28793,1.1808658
28794,1.0681069
28795,0.6423113
28796,0.53645587
28797,0.49295884
28798,0.40771008
28799,0.6867041
28800,0.6579444
28801,0.5646227
28802,0.15478633
28803,1.0212593
28804,1.0922108
28805,0.7568699
28806,0.9971527
28807,0.40534845
28808,0.5681081
28809,1.4867036
28810,0.85951144
28811,1.0101757
28812,0.88204587
28813,0.51716715
28814,0.98633
28815,0.27320385
28816,0.68271255
28817,0.5272998
28818,0.12510908
28819,0.66784537
28820,1.2022877
28821,0.8658614
28822,0.6409631
28823,0.702161
28824,0.65699166
28825,0.3549785
28826,0.57774603
28827,0.6720048
28828,0.0030083656
28829,0.47956648
28830,0.68650943
28831,0.93145895
28832,0.43846965
28833,0.9714769
28834,0.210524
28835,0.4804595
28836,0.817996
28837,1.5685923
28838,0.70426375
28839,0.5125129
28840,0.86217993
28841,0.6389351
28842,1.0920417
28843,0.7478151
28844,0.5343617
28845,0.21619853
28846,0.41589838
28847,0.8967378
28848,0.8645713
28849,-0.01710011
28850,0.80322474
28851,0.71131575
28852,0.14167875
28853,0.511848
28854,0.7124016
28855,0.54961896
28856,0.59992355
28857,0.5018447
28858,0.8502808
28859,0.5969418
28860,0.9881274
28861,0.6071683
28862,0.8466207
28863,0.59431195
28864,0.3954221
28865,1.0318619
28866,0.2025981
28867,0.289413
28868,0.080518186
28869,0.6597934
28870,0.60189813
28871,0.86629975
28872,0.2698023
28873,0.78869754
28874,0.5199808
28875,0.6845337
28876,0.7291917
28877,0.6531618
28878,0.90008855
28879,0.15387636
28880,0.89445007
28881,0.122029126
28882,0.26372045
28883,1.0934699
28884,0.9951231
28885,1.0824666
28886,0.7970262
28887,0.6940718
28888,0.728424
28889,0.6312115
28890,0.6709581
28891,0.647692
28892,0.27416092
28893,0.5234029
28894,0.6733893
28895,0.83416885
28896,0.75292087
28897,0.44594616
28898,0.66446364
28899,1.0700779
28900,0.95168096
28901,0.6433236
28902,0.3393671
28903,1.1017992
28904,0.55383474
28905,0.7961311
28906,1.0798435
28907,0.4282422
28908,0.2953968
28909,0.7857627
28910,1.0175843
28911,0.64121664
28912,0.31684506
28913,0.27725226
28914,0.76725465
28915,0.5765759
28916,1.4386616
28917,0.8674962
28918,0.68796635
28919,0.73888165
28920,0.8166004
28921,1.4155304
28922,1.1079748
28923,0.16779977
28924,0.9250412
28925,1.2328885
28926,0.48833135
28927,1.2794833
28928,1.3678396
28929,0.7181311
28930,0.32282156
28931,0.62595856
28932,0.88139755
28933,0.86225235
28934,-0.04336053
28935,-0.111976445
28936,0.85813403
28937,0.3036968
28938,0.15960465
28939,0.9234066
28940,0.6570852
28941,0.6176321
28942,0.8780217
28943,0.5833841
28944,0.56046695
28945,0.4927936
28946,0.6702565
28947,0.30178517
28948,0.59585506
28949,0.7821927
28950,0.87154764
28951,1.067102
28952,0.10759619
28953,0.8554117
28954,0.6678845
28955,0.7296033
28956,0.8005362
28957,1.5503166
28958,0.3168909
28959,0.22960192
28960,0.18214467
28961,0.32322633
28962,0.18903127
28963,0.49448198
28964,0.12074137
28965,0.25168252
28966,0.60956085
28967,0.55645347
28968,0.70870185
28969,0.14220014
28970,1.1122105
28971,0.86755025
28972,0.60858446
28973,0.08762643
28974,0.75403565
28975,0.1074363
28976,0.9466487
28977,0.7100478
28978,0.75337386
28979,0.6862573
28980,0.5458929
28981,0.7459185
28982,1.1260414
28983,0.48362923
28984,0.26768538
28985,0.4982146
28986,0.092353284
28987,0.5773301
28988,0.62426066
28989,0.8138588
28990,0.57317543
28991,0.64199924
28992,0.19586378
28993,0.41142458
28994,0.6875702
28995,0.80201304
28996,0.8968862
28997,0.6079385
28998,0.5259042
28999,1.5194712
29000,0.41878945
29001,1.2865813
29002,0.5887002
29003,0.45829666
29004,0.6598672
29005,0.07806203
29006,0.4125517
29007,0.64188033
29008,0.70510226
29009,1.1186156
29010,0.502949
29011,0.68513936
29012,0.67943466
29013,1.1333027
29014,0.074879035
29015,0.47876155
29016,0.38000038
29017,0.5522634
29018,0.53405666
29019,1.0672255
29020,0.4797032
29021,1.0391556
29022,1.2287681
29023,0.99760747
29024,0.6851793
29025,0.22559622
29026,0.8689977
29027,0.94781977
29028,0.58763504
29029,0.3818298
29030,0.18506616
29031,0.8051221
29032,1.0787508
29033,1.4186125
29034,0.17155051
29035,0.47891957
29036,0.16858065
29037,0.41196942
29038,0.07243776
29039,0.57634795
29040,0.20590642
29041,0.3255047
29042,0.32042
29043,0.44408607
29044,0.6814567
29045,0.9379702
29046,0.7283634
29047,0.4657878
29048,0.34330505
29049,0.53633094
29050,0.72143614
29051,1.13818
29052,0.4029053
29053,0.93161184
29054,0.95320004
29055,0.96543604
29056,1.0674413
29057,0.87653756
29058,0.5380991
29059,0.12055844
29060,0.7371898
29061,0.7234531
29062,0.4113301
29063,0.72337973
29064,0.2561072
29065,0.63446677
29066,0.6390306
29067,0.76998585
29068,0.5456456
29069,0.29945236
29070,1.1466544
29071,0.48238188
29072,1.1407866
29073,0.9614131
29074,0.92937684
29075,-0.0048633516
29076,0.73288697
29077,0.58884484
29078,0.6062663
29079,0.6541326
29080,0.64949447
29081,0.8722314
29082,0.32767016
29083,1.0760199
29084,0.16212273
29085,0.86432874
29086,1.0320652
29087,0.36323833
29088,0.94245493
29089,0.2788049
29090,0.27166912
29091,0.9469279
29092,0.9430297
29093,0.52556
29094,1.0917346
29095,0.3014683
29096,1.2371087
29097,0.6381898
29098,0.68723536
29099,0.56747067
29100,0.42685357
29101,0.6174052
29102,0.38814613
29103,0.19482818
29104,0.8210594
29105,0.30320716
29106,0.9591766
29107,0.54052126
29108,0.36590803
29109,0.667165
29110,0.5299074
29111,0.8799346
29112,0.68457377
29113,0.4366601
29114,0.07145524
29115,0.45168748
29116,0.28469
29117,0.47653234
29118,0.6463209
29119,0.829035
29120,0.3856581
29121,0.75728613
29122,0.6650242
29123,0.20101014
29124,0.3738402
29125,0.35132247
29126,0.21128878
29127,0.6993543
29128,0.5446964
29129,0.43464768
29130,0.7010643
29131,0.21869394
29132,1.2607367
29133,0.32590777
29134,0.3773139
29135,0.09638034
29136,0.91478235
29137,0.2637688
29138,1.1372203
29139,0.4985979
29140,0.10622531
29141,0.017613515
29142,0.38656306
29143,0.38782448
29144,0.31136256
29145,0.4714437
29146,0.98387045
29147,0.49742424
29148,0.39134765
29149,0.5421114
29150,0.5380106
29151,0.40952194
29152,1.0072646
29153,0.34040862
29154,0.69340193
29155,0.59827447
29156,0.9381629
29157,0.6868605
29158,0.7843081
29159,1.2678537
29160,0.91129005
29161,0.6583368
29162,0.47053882
29163,0.29527867
29164,0.5703868
29165,0.04854107
29166,0.68142104
29167,1.1486363
29168,0.5949742
29169,1.0181239
29170,0.8039265
29171,0.5955158
29172,0.5638845
29173,0.9711762
29174,0.20477438
29175,0.3144913
29176,0.804015
29177,0.9885382
29178,0.47830015
29179,1.2483149
29180,1.158129
29181,0.48421425
29182,1.4855239
29183,0.9745975
29184,1.0596945
29185,1.0822678
29186,1.0618424
29187,1.4694486
29188,0.721687
29189,0.47746643
29190,0.60971487
29191,1.3737528
29192,0.44425273
29193,0.8523264
29194,0.8815096
29195,0.8990712
29196,0.5780447
29197,1.046298
29198,0.9219178
29199,0.818195
29200,0.46168888
29201,0.7441862
29202,1.021846
29203,1.1253991
29204,0.5462977
29205,0.29858378
29206,0.86293083
29207,0.35835463
29208,0.75818866
29209,0.65603423
29210,0.91995955
29211,0.98077255
29212,0.18655968
29213,0.6202202
29214,1.5113921
29215,0.62438613
29216,0.49286103
29217,0.02851282
29218,0.6610093
29219,0.9999091
29220,0.98690003
29221,0.64654434
29222,1.0671457
29223,0.35021356
29224,0.8438506
29225,0.24090825
29226,0.8104725
29227,0.54221976
29228,0.7723078
29229,1.033165
29230,0.18627709
29231,1.1532893
29232,0.3078949
29233,0.9428916
29234,0.7682448
29235,0.47940183
29236,0.13952768
29237,0.85919315
29238,0.28141165
29239,0.56024563
29240,1.5028796
29241,1.0165925
29242,0.18597764
29243,1.1615983
29244,0.33170334
29245,0.6411933
29246,0.7099406
29247,0.8299425
29248,0.53150666
29249,0.7964033
29250,1.0901928
29251,0.6455556
29252,0.9205387
29253,0.55769515
29254,0.4246903
29255,0.93990463
29256,1.2226479
29257,0.7424452
29258,0.5245826
29259,0.7221863
29260,0.24812263
29261,0.86504406
29262,0.2836206
29263,1.0193832
29264,0.086179584
29265,0.549365
29266,0.17192483
29267,0.27842742
29268,0.46802068
29269,0.5790396
29270,1.0118622
29271,1.1523445
29272,0.47003403
29273,1.034694
29274,0.4233857
29275,0.21881819
29276,0.82674235
29277,0.83354104
29278,0.7879029
29279,0.13212997
29280,0.62678355
29281,0.99172866
29282,0.86808115
29283,0.7043173
29284,0.097697616
29285,0.36224985
29286,0.673532
29287,0.48567757
29288,0.7620805
29289,0.33118236
29290,0.36173344
29291,0.9094857
29292,0.42424703
29293,0.4121921
29294,0.63539374
29295,0.9958775
29296,0.5055659
29297,0.29099798
29298,0.518296
29299,0.68652016
29300,1.0756658
29301,0.30877474
29302,0.4353487
29303,0.65021497
29304,0.8284101
29305,0.2450002
29306,0.58043605
29307,0.58882356
29308,0.64664406
29309,0.36168146
29310,0.61147195
29311,0.48363897
29312,1.1501564
29313,0.7402068
29314,0.57645684
29315,0.731939
29316,0.6357938
29317,0.62400836
29318,0.37692705
29319,0.42329314
29320,1.1248126
29321,0.00805828
29322,0.5517568
29323,0.5951238
29324,0.663497
29325,1.1871955
29326,0.8906102
29327,0.6330796
29328,1.1218753
29329,0.44112962
29330,0.8271285
29331,0.99605393
29332,0.4623747
29333,-0.12594318
29334,0.41807577
29335,0.33193716
29336,0.42736548
29337,0.6374829
29338,0.74595183
29339,0.09967637
29340,0.6654222
29341,0.9196635
29342,0.46568936
29343,0.57286227
29344,0.7072337
29345,0.19301069
29346,0.8927028
29347,0.6797056
29348,0.17745839
29349,0.9738074
29350,0.35943058
29351,0.84222496
29352,0.45982292
29353,0.7166633
29354,0.61289215
29355,0.6415031
29356,1.2127945
29357,0.44208854
29358,0.6943732
29359,0.5788292
29360,0.4466656
29361,0.9766174
29362,0.7777832
29363,0.40077573
29364,0.70345956
29365,1.5475843
29366,0.609197
29367,0.6690421
29368,0.5902257
29369,1.0407693
29370,0.72379607
29371,0.35379905
29372,0.8395435
29373,0.99054694
29374,0.79800445
29375,0.55823267
29376,0.8755606
29377,1.1675727
29378,0.45134795
29379,0.10897538
29380,0.22784124
29381,0.2184605
29382,0.8816911
29383,1.3457053
29384,0.8202991
29385,1.1361847
29386,1.0417107
29387,0.31688273
29388,0.35194692
29389,0.13658535
29390,0.5418557
29391,0.5317875
29392,0.5985601
29393,0.875953
29394,0.29389814
29395,1.1344123
29396,0.4028069
29397,0.8602287
29398,0.77246743
29399,0.54572964
29400,0.69742054
29401,0.033020496
29402,1.150904
29403,0.26693487
29404,0.72877187
